Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
5090,IPA,Healthcare,Biotechnology,NASDAQ,66.89,17,17,9,6
5091,RNWWW,n/a,n/a,NASDAQ,66.87,17,65,85,42
5092,EBS,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,66.86,17,4,3,3
5093,BTG,Basic Materials,Gold,NYSE MKT,66.85,17,19,58,32
5094,ASM,Basic Materials,Other Precious Metals & Mining,NYSE MKT,66.79,17,17,23,37
5095,ATIP,Healthcare,Medical Care Facilities,NYSE,66.79,17,11,15,11
5096,PUK,Financial Services,Insurance—Life,NYSE,66.75,17,19,25,29
5097,VOXX,Technology,Consumer Electronics,NASDAQ,66.71,17,19,85,21
5098,DOYU,Communication Services,Internet Content & Information,NASDAQ,66.7,17,11,13,26
5099,PUMP,Energy,Oil & Gas Equipment & Services,NYSE,66.69,17,24,40,87
5100,SCYX,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,66.69,17,41,16,97
5101,ENVX,Industrials,Electrical Equipment & Parts,NASDAQ,66.69,17,23,38,78
5102,RVSB,Financial Services,Banks—Regional,NASDAQ,66.67,17,31,67,65
5103,DAR,Consumer Defensive,Packaged Foods,NYSE,66.65,17,18,18,52
5104,OZ,Real Estate,Real Estate—Development,NYSE MKT,66.6,17,17,16,43
5105,ELA,Consumer Cyclical,Luxury Goods,NYSE MKT,66.6,17,29,20,17
5106,RDFN,Real Estate,Real Estate Services,NASDAQ,66.58,17,81,40,85
5107,HOTH,Healthcare,Biotechnology,NASDAQ,66.55,17,14,6,21
5108,NAPA,Consumer Defensive,Beverages—Wineries & Distilleries,NYSE,66.53,17,13,20,17
5109,SDGR,Healthcare,Health Information Services,NASDAQ,66.53,17,28,84,91
5110,BIGC,Technology,Software—Application,NASDAQ,66.51,17,22,40,73
5111,MARPS,Energy,Oil & Gas Midstream,NASDAQ,66.5,17,16,17,15
5112,ETSY,Consumer Cyclical,Internet Retail,NASDAQ,66.5,17,30,37,10
5113,PLG,Basic Materials,Other Precious Metals & Mining,NYSE MKT,66.5,17,17,25,21
5114,MLCO,Consumer Cyclical,Resorts & Casinos,NASDAQ,66.48,17,16,14,69
5115,SLDP,Industrials,Electrical Equipment & Parts,NASDAQ,66.47,17,23,10,19
5116,MPLN,Healthcare,Health Information Services,NYSE,66.46,17,17,25,80
5117,DYAI,Healthcare,Biotechnology,NASDAQ,66.43,16,20,47,48
5118,CONN,Consumer Cyclical,Specialty Retail,NASDAQ,66.42,16,73,12,13
5119,STKH,Consumer Defensive,Packaged Foods,NASDAQ,66.4,16,13,12,50
5120,LTH,Consumer Cyclical,Leisure,NYSE,66.39,16,21,33,55
5121,YQ,Consumer Defensive,Education & Training Services,NASDAQ,66.38,16,4,9,11
5122,MCHX,Communication Services,Advertising Agencies,NASDAQ,66.37,16,18,22,21
5123,RDI,Communication Services,Entertainment,NASDAQ,66.34,16,18,14,15
5124,AIM,Healthcare,Biotechnology,NYSE MKT,66.34,16,21,38,91
5125,EE,Utilities,Utilities—Renewable,NYSE,66.34,16,18,21,23
5126,IZEA,Communication Services,Internet Content & Information,NASDAQ,66.33,16,21,53,16
5127,IMAB,Healthcare,Biotechnology,NASDAQ,66.31,16,15,11,3
5128,DATSW,Technology,Software—Application,NASDAQ,66.31,16,39,4,43
5129,MBOT,Healthcare,Medical Instruments & Supplies,NASDAQ,66.3,16,16,7,15
5130,LPTV,Communication Services,Broadcasting,NYSE MKT,66.28,16,23,6,0
5131,GP,Consumer Cyclical,Auto Manufacturers,NASDAQ,66.26,16,20,81,94
5132,TOVX,Healthcare,Biotechnology,NYSE MKT,66.25,16,22,49,12
5133,RC,Real Estate,REIT—Mortgage,NYSE,66.24,16,22,40,40
5134,SOHO,Real Estate,REIT—Hotel & Motel,NASDAQ,66.24,16,14,21,33
5135,CHEK,Healthcare,Diagnostics & Research,NASDAQ,66.24,16,20,28,81
5136,PRGO,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,66.22,16,37,35,53
5137,LX,Financial Services,Credit Services,NASDAQ,66.21,16,13,16,79
5138,OOMA,Communication Services,Telecom Services,NYSE,66.21,16,19,28,63
5139,TVTX,Healthcare,Biotechnology,NASDAQ,66.19,16,18,5,14
5140,SFIX,Consumer Cyclical,Apparel Retail,NASDAQ,66.13,16,23,33,27
5141,DRVN,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,66.12,16,18,13,5
5142,PETV,Healthcare,Medical Devices,NASDAQ,66.11,16,11,5,24
5143,AMST,Technology,Software—Application,NASDAQ,66.07,16,19,12,15
5144,UFI,Consumer Cyclical,Textile Manufacturing,NYSE,66.07,16,21,23,27
5145,ACHV,Healthcare,Biotechnology,NASDAQ,66.06,16,30,90,83
5146,FVRR,Communication Services,Internet Content & Information,NYSE,66.03,16,44,26,33
5147,MVIS,Technology,Scientific & Technical Instruments,NASDAQ,66.02,16,39,29,10
5148,INSG,Technology,Communication Equipment,NASDAQ,66.0,16,2,3,4
5149,REI,Energy,Oil & Gas E&P,NYSE MKT,65.98,16,12,19,34
5150,SKIN,Consumer Defensive,Household & Personal Products,NASDAQ,65.97,16,5,3,6
5151,SEAT,Communication Services,Internet Content & Information,NASDAQ,65.93,16,19,76,28
5152,HNRG,Energy,Thermal Coal,NASDAQ,65.88,16,19,92,95
5153,HAIN,Consumer Defensive,Packaged Foods,NASDAQ,65.88,16,18,29,12
5154,PULM,Healthcare,Biotechnology,NASDAQ,65.82,16,13,16,15
5155,ATHE,Healthcare,Biotechnology,NASDAQ,65.82,16,15,74,23
5156,NBR,Energy,Oil & Gas Drilling,NYSE,65.76,16,13,14,74
5157,TAC,Utilities,Utilities—Independent Power Producers,NYSE,65.74,16,19,29,68
5158,AHI,Technology,Software—Application,NASDAQ,65.73,16,17,58,85
5159,CRK,Energy,Oil & Gas E&P,NYSE,65.71,16,10,22,52
5160,AMBI,Industrials,Waste Management,NYSE MKT,65.66,16,42,21,92
5161,DRRX,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,65.65,16,1,0,9
5162,GFAI,Industrials,Security & Protection Services,NASDAQ,65.64,16,6,13,16
5163,RCAT,Technology,Computer Hardware,NASDAQ,65.61,16,12,26,25
5164,MRBK,Financial Services,Banks—Regional,NASDAQ,65.6,16,54,68,41
5165,SVC,Real Estate,REIT—Hotel & Motel,NASDAQ,65.58,16,31,31,41
5166,VTVT,Healthcare,Biotechnology,NASDAQ,65.56,16,3,6,8
5167,DBVT,Healthcare,Biotechnology,NASDAQ,65.54,16,13,6,31
5168,LWLG,Basic Materials,Specialty Chemicals,NASDAQ,65.53,16,24,15,19
5169,ACRE,Real Estate,REIT—Mortgage,NYSE,65.53,16,43,65,68
5170,BRDG,Financial Services,Asset Management,NYSE,65.5,16,53,14,27
5171,MICS,Technology,Consumer Electronics,NASDAQ,65.48,16,6,17,5
5172,MBI,Financial Services,Insurance—Specialty,NYSE,65.47,16,13,21,22
5173,DLPN,Communication Services,Entertainment,NASDAQ,65.47,16,16,24,18
5174,ROG,Technology,Electronic Components,NYSE,65.45,16,22,37,25
5175,OSPN,Technology,Software—Infrastructure,NASDAQ,65.45,16,29,18,22
5176,NRGD,Exchange Traded Fund,USA,NYSE ARCA,65.39,16,19,38,7
5177,JOUT,Consumer Cyclical,Leisure,NASDAQ,65.38,16,18,41,37
5178,SLS,Healthcare,Biotechnology,NASDAQ,65.35,15,4,13,24
5179,HL,Basic Materials,Gold,NYSE,65.32,15,15,57,22
5180,DSX,Industrials,Marine Shipping,NYSE,65.32,15,18,26,34
5181,SLNH,Technology,Scientific & Technical Instruments,NASDAQ,65.32,15,13,11,12
5182,FIGS,Consumer Cyclical,Apparel Manufacturing,NYSE,65.3,15,23,71,14
5183,AEZS,Healthcare,Biotechnology,NASDAQ,65.28,15,21,17,25
5184,DOMH,Healthcare,Biotechnology,NASDAQ,65.27,15,23,18,20
5185,SECO,Consumer Cyclical,Internet Retail,NASDAQ,65.25,15,5,15,2
5186,NMG,Basic Materials,Other Industrial Metals & Mining,NYSE,65.25,15,11,12,14
5187,ARTNA,Utilities,Utilities—Regulated Water,NASDAQ,65.2,15,16,31,36
5188,INMD,Healthcare,Medical Devices,NASDAQ,65.2,15,20,13,77
5189,BCRX,Healthcare,Biotechnology,NASDAQ,65.2,15,13,18,16
5190,CVR,Industrials,Tools & Accessories,NYSE MKT,65.16,15,16,16,13
5191,ARBE,Technology,Software—Infrastructure,NASDAQ,65.11,15,18,14,18
5192,NVTS,Technology,Semiconductors,NASDAQ,65.08,15,25,66,88
5193,YEXT,Technology,Software—Infrastructure,NYSE,65.07,15,20,36,26
5194,SSY,Healthcare,Pharmaceutical Retailers,NYSE MKT,65.06,15,71,74,34
5195,MESA,Industrials,Airlines,NASDAQ,65.06,15,39,11,10
5196,PTLO,Consumer Cyclical,Restaurants,NASDAQ,65.0,15,14,24,25
5197,BIDU,Communication Services,Internet Content & Information,NASDAQ,65.0,15,20,28,67
5198,BILL,Technology,Software—Application,NYSE,64.93,15,19,13,70
5199,MDJH,Real Estate,Real Estate Services,NASDAQ,64.92,15,10,28,56
5200,PFE,Healthcare,Drug Manufacturers—General,NYSE,64.91,15,16,19,20
5201,CMMB,Healthcare,Biotechnology,NASDAQ,64.9,15,6,3,8
5202,NXPL,Technology,Software—Application,NASDAQ,64.89,15,18,28,49
5203,COLB,Financial Services,Banks—Regional,NASDAQ,64.89,15,23,55,23
5204,MNSB,Financial Services,Banks—Regional,NASDAQ,64.87,15,22,34,39
5205,YGMZ,Industrials,Trucking,NASDAQ,64.81,15,10,14,2
5206,DRIO,Healthcare,Diagnostics & Research,NASDAQ,64.76,15,36,7,17
5207,LPL,Technology,Consumer Electronics,NYSE,64.73,15,21,32,26
5208,INNV,Healthcare,Medical Care Facilities,NASDAQ,64.73,15,25,31,81
5209,PLCE,Consumer Cyclical,Apparel Retail,NASDAQ,64.72,15,14,23,31
5210,SNAL,Communication Services,Electronic Gaming & Multimedia,NASDAQ,64.64,15,9,27,14
5211,SEER,Healthcare,Biotechnology,NASDAQ,64.63,15,10,5,5
5212,PODD,Healthcare,Medical Devices,NASDAQ,64.62,15,32,25,10
5213,FMC,Basic Materials,Agricultural Inputs,NYSE,64.59,15,17,9,12
5214,BLBX,Technology,Software—Application,NASDAQ,64.57,15,81,95,50
5215,UTSI,Technology,Communication Equipment,NASDAQ,64.53,15,16,30,41
5216,BWEN,Industrials,Specialty Industrial Machinery,NASDAQ,64.51,15,12,15,94
5217,INTG,Consumer Cyclical,Lodging,NASDAQ,64.47,15,13,9,19
5218,INTT,Technology,Semiconductor Equipment & Materials,NYSE MKT,64.45,15,16,26,77
5219,TRVN,Healthcare,Biotechnology,NASDAQ,64.43,15,20,10,7
5220,BZFD,Communication Services,Internet Content & Information,NASDAQ,64.42,15,2,7,3
5221,KREF,Real Estate,REIT—Mortgage,NYSE,64.37,15,38,48,39
5222,SQM,Basic Materials,Specialty Chemicals,NYSE,64.33,15,11,14,17
5223,MATW,Industrials,Conglomerates,NASDAQ,64.3,15,18,35,81
5224,NVCR,Healthcare,Medical Instruments & Supplies,NASDAQ,64.3,15,8,4,2
5225,MYNA,Technology,Communication Equipment,NASDAQ,64.26,15,68,37,27
5226,GHG,Consumer Cyclical,Lodging,NYSE,64.23,15,10,24,79
5227,MD,Healthcare,Medical Care Facilities,NYSE,64.23,15,15,13,27
5228,BEKE,Real Estate,Real Estate Services,NYSE,64.23,15,21,34,57
5229,CMP,Basic Materials,Other Industrial Metals & Mining,NYSE,64.22,15,15,16,20
5230,ZH,Communication Services,Internet Content & Information,NYSE,64.2,15,12,27,27
5231,REFR,Technology,Electronic Components,NASDAQ,64.19,15,17,10,17
5232,OPAL,Utilities,Utilities—Regulated Gas,NASDAQ,64.15,15,13,20,44
5233,OTLY,Consumer Defensive,Beverages—Non-Alcoholic,NASDAQ,64.13,15,80,24,6
5234,FORD,Consumer Cyclical,Footwear & Accessories,NASDAQ,64.11,15,20,24,14
5235,LNZA,Industrials,Waste Management,NASDAQ,64.09,15,23,23,96
5236,GRABW,Financial Services,Asset Management,NASDAQ,64.07,15,10,2,15
5237,BLDP,Industrials,Specialty Industrial Machinery,NASDAQ,64.07,15,15,20,16
5238,ACDC,Energy,Oil & Gas Equipment & Services,NASDAQ,64.06,15,9,10,15
5239,WLDS,Technology,Consumer Electronics,NASDAQ,64.05,15,9,5,18
5240,WHLRP,Real Estate,REIT—Retail,NASDAQ,64.04,14,27,26,32
5241,ENVB,Healthcare,Biotechnology,NASDAQ,64.02,14,4,10,20
5242,HYPR,Healthcare,Medical Devices,NASDAQ,63.98,14,15,35,93
5243,KVHI,Technology,Communication Equipment,NASDAQ,63.97,14,13,13,7
5244,SES,Consumer Cyclical,Auto Parts,NYSE,63.92,14,9,42,19
5245,KLTR,Technology,Software—Infrastructure,NASDAQ,63.89,14,26,49,56
5246,IPDN,Industrials,Staffing & Employment Services,NASDAQ,63.89,14,30,20,88
5247,CLGN,Healthcare,Biotechnology,NASDAQ,63.89,14,22,15,44
5248,OKYO,Healthcare,Biotechnology,NASDAQ,63.84,14,20,33,75
5249,NEWT,Financial Services,Asset Management,NASDAQ,63.82,14,16,27,73
5250,QIPT,Healthcare,Medical Devices,NASDAQ,63.82,14,27,30,76
5251,TCX,Technology,Software—Infrastructure,NASDAQ,63.79,14,66,48,12
5252,TXMD,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,63.77,14,13,11,19
5253,QUBT,Technology,Computer Hardware,NASDAQ,63.73,14,15,12,18
5254,FLGT,Healthcare,Diagnostics & Research,NASDAQ,63.72,14,21,20,25
5255,CABO,Communication Services,Telecom Services,NYSE,63.69,14,17,22,27
5256,KRON,Healthcare,Biotechnology,NASDAQ,63.69,14,23,23,15
5257,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,63.67,14,12,3,15
5258,DC,Basic Materials,Gold,NYSE MKT,63.65,14,12,43,25
5259,CNMD,Healthcare,Medical Devices,NYSE,63.65,14,15,69,65
5260,OESX,Industrials,Electrical Equipment & Parts,NASDAQ,63.65,14,16,7,16
5261,NOAH,Financial Services,Asset Management,NYSE,63.64,14,21,25,22
5262,PX,Financial Services,Asset Management,NYSE,63.62,14,20,30,71
5263,MAG,Basic Materials,Silver,NYSE MKT,63.61,14,17,47,25
5264,AMTX,Energy,Oil & Gas Refining & Marketing,NASDAQ,63.61,14,30,44,71
5265,LEG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,63.54,14,18,22,23
5266,HSON,Industrials,Staffing & Employment Services,NASDAQ,63.53,14,15,16,30
5267,SSBI,Financial Services,Banks—Regional,NASDAQ,63.52,14,18,25,55
5268,PAYC,Technology,Software—Application,NYSE,63.52,14,22,11,35
5269,FTHM,Real Estate,Real Estate Services,NASDAQ,63.49,14,10,5,45
5270,SBEV,Consumer Defensive,Beverages—Brewers,NYSE MKT,63.41,14,6,15,8
5271,JEWL,Consumer Cyclical,Luxury Goods,NASDAQ,63.39,14,7,6,6
5272,NEP,Utilities,Utilities—Renewable,NYSE,63.34,14,14,5,16
5273,KIDS,Healthcare,Medical Devices,NASDAQ,63.3,14,15,19,17
5274,XAIR,Healthcare,Medical Devices,NASDAQ,63.25,14,6,3,6
5275,CRMT,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,63.25,14,15,19,80
5276,MP,Basic Materials,Other Industrial Metals & Mining,NYSE,63.25,14,20,12,23
5277,IAUX,Basic Materials,Gold,NYSE MKT,63.25,14,23,20,25
5278,MMV,Entertainment,China,NASDAQ,63.23,14,13,15,11
5279,EVEX,Industrials,Aerospace & Defense,NYSE,63.21,14,20,36,72
5280,BRFH,Consumer Defensive,Beverages—Non-Alcoholic,NASDAQ,63.19,14,27,92,92
5281,OPINL,n/a,n/a,NASDAQ,63.18,14,14,36,21
5282,BAOS,Communication Services,Advertising Agencies,NASDAQ,63.14,14,9,19,45
5283,EEIQ,Consumer Defensive,Education & Training Services,NASDAQ,63.13,14,94,92,22
5284,MRCY,Industrials,Aerospace & Defense,NASDAQ,63.1,14,15,25,19
5285,POAI,Healthcare,Medical Instruments & Supplies,NASDAQ,63.01,14,14,15,20
5286,CNXC,Technology,Information Technology Services,NASDAQ,62.98,14,36,73,14
5287,PTSI,Industrials,Trucking,NASDAQ,62.92,14,28,19,18
5288,LIXT,Healthcare,Biotechnology,NASDAQ,62.9,14,7,11,2
5289,CDTX,Healthcare,Biotechnology,NASDAQ,62.89,14,13,22,76
5290,MTTR,Technology,Software—Application,NASDAQ,62.89,14,26,36,23
5291,KLXE,Energy,Oil & Gas Equipment & Services,NASDAQ,62.84,14,21,25,88
5292,ESACU,Financial Services,Shell Companies,NASDAQ,62.8,14,48,62,69
5293,VOC,Energy,Oil & Gas E&P,NYSE,62.75,14,19,34,82
5294,MYFW,Financial Services,Banks—Regional,NASDAQ,62.74,14,47,23,34
5295,MVO,Energy,Oil & Gas E&P,NYSE,62.72,14,31,45,73
5296,KRMD,Healthcare,Medical Instruments & Supplies,NASDAQ,62.69,14,15,17,19
5297,USEG,Energy,Oil & Gas E&P,NASDAQ,62.67,14,11,13,14
5298,XPEV,Consumer Cyclical,Auto Manufacturers,NYSE,62.67,14,9,95,97
5299,MTEX,Consumer Defensive,Household & Personal Products,NASDAQ,62.66,14,17,11,20
5300,HSDT,Healthcare,Medical Devices,NASDAQ,62.63,14,16,14,19
5301,BIG,Consumer Defensive,Discount Stores,NYSE,62.6,14,19,14,8
5302,IDN,Technology,Software—Application,NASDAQ,62.55,13,15,21,62
5303,LEE,Communication Services,Publishing,NASDAQ,62.54,13,22,24,15
5304,AZ,Industrials,Aerospace & Defense,NASDAQ,62.54,13,12,15,42
5305,JRVR,Financial Services,Insurance—Specialty,NASDAQ,62.53,13,7,8,13
5306,TBI,Industrials,Staffing & Employment Services,NYSE,62.51,13,35,31,19
5307,QH,Technology,Software—Application,NASDAQ,62.48,13,15,31,49
5308,VERI,Technology,Software—Infrastructure,NASDAQ,62.43,13,6,9,8
5309,PERI,Communication Services,Internet Content & Information,NASDAQ,62.31,13,30,27,84
5310,TV,Communication Services,Telecom Services,NYSE,62.3,13,20,16,15
5311,WPRT,Consumer Cyclical,Auto Parts,NASDAQ,62.29,13,19,31,18
5312,AVGR,Healthcare,Medical Instruments & Supplies,NASDAQ,62.23,13,4,3,6
5313,SBSW,Basic Materials,Gold,NYSE,62.21,13,13,12,13
5314,KRNY,Financial Services,Banks—Regional,NASDAQ,62.17,13,26,60,24
5315,IQ,Communication Services,Entertainment,NASDAQ,62.17,13,8,43,71
5316,MDGS,Healthcare,Medical Devices,NASDAQ,62.14,13,18,15,13
5317,SPI,Technology,Solar,NASDAQ,62.11,13,10,12,9
5318,HFRO,Financial Services,Asset Management,NYSE,62.09,13,19,47,25
5319,CHTR,Communication Services,Telecom Services,NASDAQ,62.07,13,18,44,87
5320,RGS,Consumer Cyclical,Personal Services,NASDAQ,62.06,13,15,2,24
5321,NYMT,Real Estate,REIT—Mortgage,NASDAQ,61.98,13,21,38,33
5322,MEIP,Healthcare,Biotechnology,NASDAQ,61.83,13,12,78,20
5323,ONVO,Healthcare,Biotechnology,NASDAQ,61.82,13,11,28,8
5324,EH,Industrials,Aerospace & Defense,NASDAQ,61.82,13,12,95,98
5325,CAAS,Consumer Cyclical,Auto Parts,NASDAQ,61.82,13,15,17,19
5326,FCEL,Industrials,Electrical Equipment & Parts,NASDAQ,61.78,13,14,11,4
5327,HUDI,Basic Materials,Steel,NASDAQ,61.77,13,12,16,14
5328,FOSLL,n/a,n/a,NASDAQ,61.77,13,16,19,57
5329,FTK,Energy,Oil & Gas Equipment & Services,NYSE,61.74,13,12,12,29
5330,FOA,Financial Services,Credit Services,NYSE,61.7,13,8,11,26
5331,EGHT,Technology,Software—Application,NASDAQ,61.69,13,21,36,9
5332,PRE,Healthcare,Diagnostics & Research,NASDAQ,61.66,13,10,3,4
5333,NEGG,Consumer Cyclical,Internet Retail,NASDAQ,61.66,13,14,60,16
5334,ENG,Industrials,Engineering & Construction,NASDAQ,61.64,13,5,8,5
5335,AJX,Real Estate,REIT—Mortgage,NYSE,61.57,13,65,20,70
5336,RIG,Energy,Oil & Gas Drilling,NYSE,61.52,13,14,53,97
5337,CUE,Healthcare,Biotechnology,NASDAQ,61.5,13,19,41,23
5338,GNTA,Healthcare,Biotechnology,NASDAQ,61.47,13,13,36,56
5339,ISPOW,Consumer Cyclical,Leisure,NASDAQ,61.47,13,1,0,2
5340,PIII,Healthcare,Medical Care Facilities,NASDAQ,61.46,13,15,8,38
5341,KZR,Healthcare,Biotechnology,NASDAQ,61.46,13,11,4,1
5342,KFFB,Financial Services,Banks—Regional,NASDAQ,61.45,13,13,24,22
5343,CVV,Industrials,Specialty Industrial Machinery,NASDAQ,61.34,13,11,13,73
5344,VLRS,Industrials,Airlines,NYSE,61.28,13,33,21,32
5345,BILI,Communication Services,Electronic Gaming & Multimedia,NASDAQ,61.25,13,6,15,17
5346,BHR,Real Estate,REIT—Hotel & Motel,NYSE,61.23,13,13,14,13
5347,ZOM,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE MKT,61.21,13,10,27,28
5348,GRFS,Healthcare,Drug Manufacturers—General,NASDAQ,61.2,13,28,82,77
5349,NARI,Healthcare,Medical Devices,NASDAQ,61.15,13,43,56,69
5350,IONM,Healthcare,Medical Care Facilities,NASDAQ,61.15,13,6,4,0
5351,GRRR,Technology,Software—Infrastructure,NASDAQ,61.1,13,4,1,3
5352,OXBR,Financial Services,Insurance—Reinsurance,NASDAQ,61.08,13,14,25,9
5353,OCUP,Healthcare,Biotechnology,NASDAQ,61.05,13,15,18,89
5354,UI,Technology,Communication Equipment,NYSE,61.05,13,16,9,16
5355,CHWY,Consumer Cyclical,Internet Retail,NYSE,61.02,13,10,10,9
5356,IMTE,Technology,Electronic Components,NASDAQ,61.01,13,13,23,3
5357,ATLX,Basic Materials,Other Precious Metals & Mining,NASDAQ,60.98,13,90,97,99
5358,BMTX,Technology,Software—Application,NYSE MKT,60.97,13,13,91,4
5359,HQI,Industrials,Staffing & Employment Services,NASDAQ,60.95,13,12,21,25
5360,INKT,Healthcare,Biotechnology,NASDAQ,60.94,13,12,9,7
5361,NDLS,Consumer Cyclical,Restaurants,NASDAQ,60.93,13,18,30,11
5362,VHC,Technology,Software—Infrastructure,NYSE,60.92,13,79,24,3
5363,VIEW,Industrials,Building Products & Equipment,NASDAQ,60.91,12,1,0,11
5364,TUP,Consumer Cyclical,Packaging & Containers,NYSE,60.89,12,19,32,92
5365,UNFI,Consumer Defensive,Food Distribution,NYSE,60.82,12,16,14,12
5366,BYFC,Financial Services,Banks—Regional,NASDAQ,60.78,12,25,25,36
5367,ERII,Industrials,Pollution & Treatment Controls,NASDAQ,60.77,12,14,19,50
5368,SCKT,Technology,Computer Hardware,NASDAQ,60.76,12,18,24,15
5369,CSIQ,Technology,Solar,NASDAQ,60.7,12,16,14,14
5370,HUGE,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,60.69,12,13,30,87
5371,MTA,Basic Materials,Other Precious Metals & Mining,NYSE MKT,60.69,12,15,16,17
5372,RAYA,Industrials,Electrical Equipment & Parts,NASDAQ,60.64,12,12,4,6
5373,CNFR,Financial Services,Insurance—Property & Casualty,NASDAQ,60.63,12,42,31,18
5374,WDH,Financial Services,Insurance—Diversified,NYSE,60.57,12,9,12,11
5375,AMN,Healthcare,Medical Care Facilities,NYSE,60.53,12,28,18,25
5376,AQB,Consumer Defensive,Farm Products,NASDAQ,60.52,12,7,4,5
5377,COCP,Healthcare,Biotechnology,NASDAQ,60.5,12,13,17,22
5378,EVGO,Consumer Cyclical,Specialty Retail,NASDAQ,60.49,12,8,14,16
5379,MSEX,Utilities,Utilities—Regulated Water,NASDAQ,60.44,12,16,29,30
5380,RILY,Financial Services,Financial Conglomerates,NASDAQ,60.35,12,6,7,87
5381,ELBM,Basic Materials,Other Industrial Metals & Mining,NASDAQ,60.34,12,4,5,4
5382,RUN,Technology,Solar,NASDAQ,60.27,12,36,17,8
5383,WTI,Energy,Oil & Gas E&P,NYSE,60.27,12,10,14,25
5384,ADM,Consumer Defensive,Farm Products,NYSE,60.14,12,14,41,52
5385,LKCO,Communication Services,Internet Content & Information,NASDAQ,60.02,12,3,4,5
5386,NVST,Healthcare,Medical Instruments & Supplies,NYSE,60.0,12,20,16,33
5387,MTLS,Technology,Software—Application,NASDAQ,60.0,12,16,26,12
5388,GRN,Exchange Traded Fund,USA,NYSE ARCA,59.99,12,14,22,51
5389,LEV,Industrials,Farm & Heavy Construction Machinery,NYSE,59.98,12,22,19,31
5390,MANU,Communication Services,Entertainment,NYSE,59.96,12,44,45,66
5391,GPRE,Basic Materials,Specialty Chemicals,NASDAQ,59.95,12,11,18,67
5392,CLB,Energy,Oil & Gas Equipment & Services,NYSE,59.93,12,11,18,88
5393,GNL,Real Estate,REIT—Diversified,NYSE,59.87,12,19,22,40
5394,LXU,Basic Materials,Chemicals,NYSE,59.85,12,17,20,26
5395,OCX,Healthcare,Biotechnology,NASDAQ,59.84,12,22,24,7
5396,MODV,Healthcare,Medical Care Facilities,NASDAQ,59.83,12,17,31,4
5397,VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,59.82,12,17,39,55
5398,RRGB,Consumer Cyclical,Restaurants,NASDAQ,59.81,12,41,41,75
5399,IAS,Communication Services,Advertising Agencies,NASDAQ,59.81,12,77,77,76
5400,WWR,Basic Materials,Other Industrial Metals & Mining,NYSE MKT,59.72,12,12,16,15
5401,HUM,Healthcare,Healthcare Plans,NYSE,59.72,12,16,57,38
5402,DQ,Technology,Semiconductor Equipment & Materials,NYSE,59.7,12,7,10,15
5403,EVRI,Consumer Cyclical,Gambling,NYSE,59.64,12,16,13,31
5404,LIBYW,Financial Services,Shell Companies,NASDAQ,59.64,12,1,5,48
5405,PYPD,Healthcare,Biotechnology,NASDAQ,59.6,12,38,4,6
5406,SHPW,Industrials,Specialty Industrial Machinery,NASDAQ,59.56,12,11,7,94
5407,ALTUW,n/a,n/a,NASDAQ,59.49,12,7,9,77
5408,PLTK,Communication Services,Electronic Gaming & Multimedia,NASDAQ,59.46,12,14,31,50
5409,LTBR,Industrials,Electrical Equipment & Parts,NASDAQ,59.44,12,14,19,42
5410,ATRA,Healthcare,Biotechnology,NASDAQ,59.43,12,11,2,9
5411,TLSA,Healthcare,Biotechnology,NASDAQ,59.41,12,17,33,76
5412,HYMC,Basic Materials,Gold,NASDAQ,59.37,12,9,9,16
5413,SJT,Energy,Oil & Gas E&P,NYSE,59.3,12,9,19,13
